countryName,exchg,purpose,date1,holdID,intervalIdent,marketCap1,marketCap20,marketCapRange,propertyName,Rank,reportDate,reportingComp,significantInterval,stage,surfaceUnder,date20,within21,gainPercent,change
Canada,AZX-TVX,Extension,0.04,OAX-17-090,873533,17.89,30.17,>10 - 100,Orenada,23,3/29/2017,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,Surface,0.06,FALSE,54,increase
Canada,MOZ-TSX,Infill,0.58,MA-17-159,805234,68.17,99.33,>10 - 100,Valentine Lake,29,1/25/2017,Marathon Gold Corporation,No,Reserves Development,Surface,0.84,FALSE,45,increase
Australia,KIN-ASX,Extension,0.14,MT16RC034,795032,16.25,18.34,>10 - 100,Leonora,158,1/17/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.16,FALSE,12,increase
Canada,BTR-TVX,Extension,0.19,BA-17-01,807299,16.97,24.03,>10 - 100,Gladiator,32,1/31/2017,Bonterra Resources Inc.,Yes,Reserves Development,Surface,0.26,FALSE,40,increase
Australia,MRP-ASX,Extension,0.18,BORC173,849466,58.54,66.08,>10 - 100,Boorara,161,3/1/2017,MacPhersons Resources Limited,No,Feasibility Started,Surface,0.21,FALSE,12,increase
Canada,MOZ-TSX,Extension,0.43,MA-15-109 Ext,788838,50.93,71.07,>10 - 100,Valentine Lake,38,1/9/2017,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.6,FALSE,39,increase
Mexico,MGG-TVX,Exploration,0.08,GV2015-014,792203,14.86,20.24,>10 - 100,Biricu,43,1/10/2017,Minaurum Gold Inc.,No,Target Outline,Surface,0.1,FALSE,36,increase
USA,TMI-TSX,Extension,0.16,E-16-005,791654,44.28,54.23,>10 - 100,Gold Springs,46,1/11/2017,TriMetals Mining Inc.,Yes,Prefeas/Scoping,Surface,0.22,FALSE,35,increase
USA,NEE-TVX,Extension,0.34,WW-16,806456,34.15,46.1,>10 - 100,Moss,47,1/30/2017,Northern Vertex Mining Corp.,No,Construction Planned,In Pit,0.46,FALSE,34,increase
Australia,BCN-ASX,Extension,0.01,GC02,865157,22.5,25.25,>10 - 100,Jaurdi,169,3/10/2017,Beacon Minerals Limited,Yes,Reserves Development,Surface,0.02,FALSE,12,increase
Canada,GOM-TVX,Extension,0.18,MU16-01,795671,16.96,23,>10 - 100,May Mac,54,1/17/2017,Golden Dawn Minerals Inc.,No,Target Outline,Underground,0.24,FALSE,32,increase
Dominican Republic,GQC-TVX,Extension,0.23,TIR-16-09,791025,50.61,65.91,>10 - 100,Tireo,60,1/10/2017,GoldQuest Mining Corporation,Yes,Prefeas/Scoping,Surface,0.31,FALSE,30,increase
Canada,MOZ-TSX,Extension,0.5,MA-16-154,795099,59.34,77.18,>10 - 100,Valentine Lake,61,1/16/2017,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.65,FALSE,30,increase
Mali,OKU-ASX,Infill,0.15,M3T7905DB,858918,36.57,47.41,>10 - 100,Dandoko,63,3/15/2017,Oklo Resources Limited,No,Target Outline,Surface,0.2,FALSE,29,increase
Canada,GWM-TVX,Extension,0.25,CS16-343,793132,14.67,18.96,>10 - 100,Clarence Stream,68,1/12/2017,Galway Metals Inc.,Yes,Reserves Development,Surface,0.32,FALSE,28,increase
Australia,PGO-ASX,Infill,0.05,PGCL0056,788789,23.5,26.3,>10 - 100,Coolgardie,176,1/9/2017,Primary Gold Limited,No,Feasibility Started,Surface,0.06,FALSE,11,increase
Canada,BAR-TSX,Extension,0.56,MDE-16-246B,801702,69.67,89.29,>10 - 100,Martiniere,71,1/23/2017,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.71,FALSE,28,increase
USA,KOR-TSX,Infill,0.49,NB-16-320,811809,45.71,58.53,>10 - 100,North Bullfrog,72,2/7/2017,Corvus Gold Inc.,No,Prefeas/Scoping,Surface,0.63,FALSE,28,increase
Canada,BAR-TSX,Extension,0.54,MDE-16-236,791929,67.48,84.84,>10 - 100,Martiniere,79,1/11/2017,Balmoral Resources Ltd.,Yes,Target Outline,Surface,0.68,FALSE,25,increase
Ghana,CDV-ASX,Extension,0.28,NMDD062,846861,85.23,106.01,>10 - 100,Namdini,87,2/21/2017,Cardinal Resources Limited,Yes,Reserves Development,Surface,0.35,FALSE,24,increase
Australia,BRB-ASX,Extension,0.38,BBRC0142,801765,49.4,55.28,>10 - 100,Lake Roe,186,1/24/2017,Breaker Resources NL,Yes,Target Outline,Surface,0.42,FALSE,10,increase
Mexico,AMM-TSX,Extension,1.02,TU-16-486,798045,87.71,110.55,>10 - 100,Tuligtic,98,1/18/2017,Almaden Minerals Limited,Yes,Prefeas/Scoping,Surface,1.25,FALSE,22,increase
Canada,GMX-TSX,Exploration,0.34,FS-16-35,797986,16.81,20.41,>10 - 100,Francoeur,100,1/18/2017,Globex Mining Enterprises Inc.,Yes,Closed,Surface,0.42,FALSE,21,increase
Papua New Guinea,GPR-ASX,Exploration,0.02,BS16DD004,807330,28.85,34.63,>10 - 100,Woodlark Island,106,2/2/2017,Geopacific Resources Limited,Yes,Feasibility Complete,Surface,0.03,FALSE,20,increase
Guyana,TRY-ASX,Infill,0.11,HRC239,801551,47.98,57.45,>10 - 100,Karouni,108,1/23/2017,Troy Resources Limited,No,Operating,Surface,0.13,FALSE,19,increase
Mauritania,ALG-TVX,Extension,0.17,T16DD013,800133,21.38,25.54,>10 - 100,Tijirit,110,1/20/2017,Algold Resources Limited,No,Reserves Development,Surface,0.2,FALSE,19,increase
Canada,TXR-TVX,Extension,0.51,TSO16-010,792310,51.82,62.12,>10 - 100,Yellowknife City,112,1/11/2017,TerraX Minerals Inc.,Yes,Reserves Development,Surface,0.61,FALSE,19,increase
Finland,RUP-TVX,Extension,0.63,116041,791141,62.22,74.14,>10 - 100,Pahtavaara,114,1/10/2017,Rupert Resources Limited,Yes,Operating,Surface,0.75,FALSE,19,increase
Australia,BRB-ASX,Extension,0.38,BBRC0194,864010,49.49,54.62,>10 - 100,Lake Roe,191,3/27/2017,Breaker Resources NL,Yes,Target Outline,Surface,0.42,FALSE,10,increase
Nicaragua,CNR-AIMLSE,Extension,0.7,CCDC025,805693,37.29,44.2,>10 - 100,La India,118,1/27/2017,Condor Gold Plc,No,Prefeas/Scoping,Surface,0.84,FALSE,18,increase
Sweden,BME-TVX,Extension,0.91,SKI16010,796086,97.27,115.27,>10 - 100,Barsele,119,1/17/2017,Barsele Minerals Corp.,Yes,Reserves Development,Surface,1.08,FALSE,18,increase
Australia,IRC-ASX,Extension,0.08,BPRC1602,849226,16.78,18.4,>10 - 100,Baden Powell,205,3/1/2017,Intermin Resources Limited,No,Exploration,Surface,0.09,FALSE,9,increase
Canada,BTR-TVX,Extension,0.27,BA-17-05,861053,37.77,49.33,>10 - 100,Gladiator,121,3/21/2017,Bonterra Resources Inc.,Yes,Reserves Development,Surface,0.31,FALSE,18,increase
Australia,IRC-ASX,Extension,0.08,BDRC1603,854806,16.78,18.4,>10 - 100,Blister Dam,205,3/1/2017,Intermin Resources Limited,No,Exploration,Surface,0.09,FALSE,9,increase
Canada,GMX-TSX,Exploration,0.35,D109952,800191,16.86,19.7,>10 - 100,Montalembert,127,1/20/2017,Globex Mining Enterprises Inc.,Yes,Exploration,Surface,0.4,FALSE,16,increase
Canada,MOZ-TSX,Extension,0.69,MA-17-162,848910,81.12,94.57,>10 - 100,Valentine Lake,129,2/28/2017,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.8,FALSE,16,increase
Sweden,BME-TVX,Extension,0.64,CNT16032,851555,68.39,79.73,>10 - 100,Barsele,130,3/6/2017,Barsele Minerals Corp.,Yes,Reserves Development,Surface,0.75,FALSE,16,increase
Mali,AVK-TSX,Infill,0.19,KO-SOM-RC253,854778,71.05,82.68,>10 - 100,Kalana,131,3/9/2017,Avnel Gold Mining Limited,Yes,Limited Production,In Pit,0.22,FALSE,16,increase
Burkina Faso,WAF-ASX,Extension,0.17,TAN17-DD094,861231,84.01,97.69,>10 - 100,Sanbrado,133,3/22/2017,West African Resources Limited,Yes,Feasibility Complete,Surface,0.2,FALSE,16,increase
Australia,IRC-ASX,Extension,0.08,WKRC1607,859226,16.78,18.4,>10 - 100,Janet Ivy South,205,3/1/2017,Intermin Resources Limited,No,Exploration,Surface,0.09,FALSE,9,increase
Sweden,BME-TVX,Exploration,0.65,2007-07,850809,69.28,79.96,>10 - 100,Knaften,140,3/3/2017,Barsele Minerals Corp.,Yes,Exploration,Surface,0.75,FALSE,15,increase
Australia,AHK-ASX,Extension,0.14,MPRC275,850588,6.89,7.51,<10,Mt Porter,211,3/3/2017,Ark Mines Limited,No,Construction Planned,Surface,0.15,FALSE,9,increase
Mexico,MLN-TVX,Exploration,0.44,16TRD27,849743,75.94,86.97,>10 - 100,La Trinidad,143,3/1/2017,Marlin Gold Mining Ltd.,No,Operating,In Pit,0.5,FALSE,14,increase
Australia,GBZ-ASX,Infill,0.01,KLRD0024,803280,8.02,8.72,<10,Mt Coolon,219,1/25/2017,GBM Resources Limited,No,Prefeas/Scoping,Surface,0.01,FALSE,8,increase
Australia,RRL-ASX,Extension,2.43,RRLBELAC004,800175,1218.15,1322.35,>100,Duketon,220,1/23/2017,Regis Resources Limited,Yes,Target Outline,Surface,2.64,FALSE,8,increase
Finland,DRA-ASX,Extension,0.2,KU-1566,798219,17.47,19.72,>10 - 100,Orivesi,159,1/19/2017,Dragon Mining Limited,Yes,Operating,Surface,0.22,FALSE,12,increase
Finland,DRA-ASX,Extension,0.2,HU/JS-796,798466,17.47,19.72,>10 - 100,Jokisivu,159,1/19/2017,Dragon Mining Limited,No,Operating,Underground,0.22,FALSE,12,increase
Australia,MAT-ASX,Extension,0.16,17LCAC195,860450,22.76,24.59,>10 - 100,Lake Carey,226,3/17/2017,Matsa Resources Limited,No,Prefeas/Scoping,Surface,0.17,FALSE,8,increase
Dem. Rep. Congo,BAA-TSX,Exploration,1.23,NRC196,868020,37.42,42,>10 - 100,Namoya,170,3/29/2017,Banro Corporation,Yes,Operating,In Pit,1.38,FALSE,12,increase
Australia,CMM-ASX,Extension,0.09,KBRC122,847069,43.02,51.41,>10 - 100,Karlawinda,230,2/23/2017,Capricorn Metals Ltd,No,Feasibility Started,Surface,0.09,FALSE,7,increase
Colombia,GCM-TSX,Extension,1,M-1499A,854914,20.5,23,>10 - 100,Marmato,171,3/13/2017,Gran Colombia Gold Corporation,Yes,Operating,Underground,1.12,FALSE,12,increase
Colombia,GCM-TSX,Infill,1,PV-IU-012,854891,20.5,23,>10 - 100,Segovia Operations,171,3/13/2017,Gran Colombia Gold Corporation,No,Expansion,Underground,1.12,FALSE,12,increase
Turkey,AAU-AIMLSE,Extension,0.02,KRK­-RC10­-16,811423,20.21,22.67,>10 - 100,Red Rabbit,173,2/6/2017,Ariana Resources Plc,No,Construction Started,Surface,0.03,FALSE,12,increase
Canada,PJX-TVX,Exploration,0.16,PJX_CS_1.17.2017,796182,12.04,13.49,>10 - 100,Zinger,174,1/17/2017,PJX Resources Inc.,No,Exploration,Surface,0.18,FALSE,12,increase
Australia,KIN-ASX,Extension,0.16,HE17RC028,862155,18.57,21.02,>10 - 100,Leonora,237,3/23/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.17,FALSE,7,increase
Canada,PGM-TVX,Extension,0.41,PG17-335,865484,78.78,88.08,>10 - 100,Madsen,178,3/27/2017,Pure Gold Mining Inc.,Yes,Prefeas/Scoping,Surface,0.46,FALSE,11,increase
Canada,TML-TSX,Infill,0.49,TL16410,811447,50.74,56.65,>10 - 100,Goliath,180,2/6/2017,Treasury Metals Incorporated,No,Feasibility Started,Underground,0.55,FALSE,11,increase
USA,BRD-TVX,Exploration,1.08,C17-01,850855,35.7,39.83,>10 - 100,Madison,182,3/3/2017,Broadway Gold Mining Ltd.,No,Target Outline,Surface,1.2,FALSE,11,increase
Uruguay,OMI-TSX,Extension,0.19,SGDD16-079B,794861,18.66,20.94,>10 - 100,San Gregorio,184,1/16/2017,Orosur Mining Inc.,Yes,Operating,Underground,0.21,FALSE,11,increase
Australia,TYX-ASX,Extension,0.02,16CBDH001,791217,7.65,8.17,<10,Jumbuck,240,1/11/2017,Tyranna Resources Limited,No,Reserves Development,Surface,0.02,FALSE,6,increase
USA,LGD-TSX,Exploration,0.39,PGS039,791169,59.04,65.29,>10 - 100,Goldstrike,189,1/10/2017,Pilot Gold Inc.,No,Target Outline,Surface,0.44,FALSE,10,increase
Australia,MGV-ASX,Extension,0.06,17MORC003,863858,11.39,12.02,>10 - 100,Murchison,257,3/27/2017,Musgrave Minerals Limited,No,Operating,Surface,0.07,FALSE,5,increase
Turkey,AAU-AIMLSE,Extension,0.02,KTP-RC55-16,806479,19.72,21.76,>10 - 100,Red Rabbit,195,1/30/2017,Ariana Resources Plc,No,Construction Started,Surface,0.02,FALSE,10,increase
Paraguay,LAT-TVX,Extension,0.15,DDH-LAT-71,799998,10.23,11.24,>10 - 100,Paso Yobai,200,1/19/2017,Latin American Minerals Inc.,No,Limited Production,In Pit,0.16,FALSE,9,increase
Nicaragua,GRR-TVX,Extension,0.16,SA16-GEOT-4020,851989,30.75,33.68,>10 - 100,San Albino-Murra,203,3/7/2017,Golden Reign Resources Ltd.,Yes,Prefeas/Scoping,Surface,0.18,FALSE,9,increase
Australia,KAI-ASX,Exploration,0.03,KMYD013A,813963,10.38,10.91,>10 - 100,Mt York,264,2/10/2017,Kairos Minerals Limited,No,Reserves Development,Surface,0.03,FALSE,5,increase
Australia,ALK-ASX,Extension,0.27,WY950D,799707,137.28,142.52,>100,Tomingley,273,1/20/2017,Alkane Resources Limited,Yes,Operating,In Pit,0.28,FALSE,3,increase
Australia,GBZ-ASX,Extension,0.01,GLD0002,861493,9.42,10.33,<10,Mt Coolon,279,3/22/2017,GBM Resources Limited,Yes,Prefeas/Scoping,Surface,0.01,FALSE,3,increase
Canada,RPX-TVX,Extension,0.1,SD-16-40,802559,11,23.17,>10 - 100,Wawa,208,1/24/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.11,FALSE,9,increase
Brazil,TSG-TVX,Extension,0.19,CSH-16-149,788785,25.14,27.99,>10 - 100,Castelo de Sonhos,212,1/6/2017,"TriStar Gold, Inc.",No,Reserves Development,Surface,0.2,FALSE,9,increase
Ghana,CDV-ASX,Extension,0.27,NMDD051,811530,83.56,91.12,>10 - 100,Namdini,213,2/7/2017,Cardinal Resources Limited,Yes,Reserves Development,Surface,0.3,FALSE,9,increase
USA,PZG-US,Extension,1.78,GM16-02,806815,27.93,34.49,>10 - 100,Grassy Mountain,214,1/30/2017,Paramount Gold Nevada Corporation,Yes,Prefeas/Scoping,Surface,1.94,FALSE,8,increase
Peru,MIRL-CNQ,Extension,0.13,DDH16-T11,834899,30.06,32.76,>10 - 100,Ollachea,215,2/13/2017,Minera IRL Limited,Yes,Construction Planned,Underground,0.14,FALSE,8,increase
USA,OOO-TVX,Extension,0.22,15 OKR-309,814082,28.72,34.73,>10 - 100,Kilgore,217,2/9/2017,Otis Gold Corporation,Yes,Reserves Development,Surface,0.24,FALSE,8,increase
Australia,IPT-ASX,Extension,0.02,CMIPT048,844914,14.52,14.94,>10 - 100,Commonwealth,281,2/22/2017,Impact Minerals Limited,Yes,Reserves Development,Surface,0.02,FALSE,2,increase
Canada,MTO-TVX,Extension,0.46,14-175,809214,20.13,21.63,>10 - 100,Bachelor Lake,228,2/2/2017,Metanor Resources Inc.,Yes,Operating,Underground,0.49,FALSE,7,increase
Chile,AGD-ASX,Infill,0.12,AM-082,803193,61.03,65.56,>10 - 100,Amancaya,229,1/25/2017,Austral Gold Limited,No,Feasibility Started,Surface,0.13,FALSE,7,increase
Australia,S2R-ASX,Extension,0.21,SPBD0358,815234,50.97,52.13,>10 - 100,Polar Bear,292,2/13/2017,S2 Resources Limited,No,Reserves Development,Surface,0.21,FALSE,2,increase
Canada,SOI-TVX,Extension,0.32,CH16-088,796734,35.92,38.51,>10 - 100,Cheechoo,234,1/17/2017,Sirios Resources Inc.,Yes,Target Outline,Surface,0.35,FALSE,7,increase
Canada,MQR-TVX,Exploration,0.33,CR-16-506,791659,43.39,46.51,>10 - 100,Croinor,235,1/11/2017,Monarques Gold Corporation,No,Prefeas/Scoping,Surface,0.36,FALSE,7,increase
Canada,PGM-TVX,Extension,0.4,PG16-290,792177,69.28,74.24,>10 - 100,Madsen,236,1/11/2017,Pure Gold Mining Inc.,No,Prefeas/Scoping,Surface,0.43,FALSE,7,increase
Australia,GOR-ASX,Extension,0.44,16SYRC0087,795933,387.57,395.8,>100,Yamarna,295,1/17/2017,Gold Road Resources Limited,Yes,Construction Planned,Surface,0.45,FALSE,2,increase
Canada,ER-TSX,Extension,0.4,EM16-92,799179,69.7,74.62,>10 - 100,Eastmain,239,1/19/2017,Eastmain Resources Inc.,Yes,Reserves Development,Surface,0.43,FALSE,7,increase
Canada,GWM-TVX,Extension,0.29,CS 16-346,807701,16.96,18.19,>10 - 100,Clarence Stream,241,2/1/2017,Galway Metals Inc.,Yes,Reserves Development,Surface,0.31,FALSE,6,increase
Guyana,AQI-ASX,Exploration,0.15,XETR007,807046,13.32,14.31,>10 - 100,Arakaka,243,1/31/2017,Alicanto Minerals Limited,Yes,Target Outline,Surface,0.16,FALSE,6,increase
Canada,ANX-TSX,Extension,0.05,AE-16-40,797826,11.21,11.93,>10 - 100,Point Rousse,244,1/18/2017,Anaconda Mining Inc.,Yes,Operating,Surface,0.06,FALSE,6,increase
Burkina Faso,ORE-TVX,Definition,0.5,TYD0041,796012,77.31,82.1,>10 - 100,Bombore,247,1/17/2017,Orezone Gold Corporation,Yes,Construction Planned,Surface,0.53,FALSE,6,increase
Burkina Faso,SCA-TVX,Extension,0.07,HE-RCD-16-56_RC,797709,11.74,12.41,>10 - 100,Karankasso,252,1/17/2017,Savary Gold Corp.,Yes,Reserves Development,Surface,0.07,FALSE,5,increase
Ecuador,TIM-TVX,Extension,0.3,CMLP-16-14,789136,15.44,16.31,>10 - 100,La Plata,253,1/9/2017,Toachi Mining Inc.,Yes,Prefeas/Scoping,Surface,0.32,FALSE,5,increase
Dem. Rep. Congo,ANL-ASX,Infill,0.02,GRRC204,853390,23.71,25.04,>10 - 100,Giro,256,3/9/2017,Amani Gold Limited,No,Target Outline,Surface,0.02,FALSE,5,increase
Australia,KZR-ASX,Exploration,0.13,MJAZRC061,867348,10.81,10.99,>10 - 100,Snake Well,306,3/29/2017,Kalamazoo Resources Limited,No,Prefeas/Scoping,Surface,0.13,FALSE,1,increase
Papua New Guinea,KNT-TVX,Extension,0.74,GCDD0020a,806305,88.43,93.24,>10 - 100,Kainantu,259,1/27/2017,K92 Mining Inc.,Yes,Operating,Surface,0.78,FALSE,5,increase
Turkey,AAU-AIMLSE,Extension,0.02,KTP­RC49­-16,802540,20.24,21.33,>10 - 100,Red Rabbit,261,1/24/2017,Ariana Resources Plc,No,Construction Started,Surface,0.02,FALSE,5,increase
Burkina Faso,KMT-TVX,Extension,0.3,201709151,867723,19.79,20.8,>10 - 100,Guiro,262,3/29/2017,Komet Resources Inc.,No,Operating,Surface,0.31,FALSE,5,increase
Colombia,OMI-TSX,Extension,0.2,MAP-48,799110,19.86,21.06,>10 - 100,Anza,263,1/19/2017,Orosur Mining Inc.,Yes,Target Outline,Surface,0.21,FALSE,5,increase
Australia,AUC-ASX,Extension,0.02,BSRC0748,862145,7.26,7.35,<10,Katanning,316,3/23/2017,Ausgold Limited,No,Prefeas/Scoping,Surface,0.02,FALSE,1,increase
Canada,RPX-TVX,Extension,0.11,SD-16-44,811701,22.28,28.54,>10 - 100,Wawa,271,2/7/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.11,FALSE,3,increase
Papua New Guinea,GPR-ASX,Exploration,0.03,BS16DD001,802762,33.32,34.51,>10 - 100,Woodlark Island,277,1/25/2017,Geopacific Resources Limited,No,Feasibility Complete,Surface,0.03,FALSE,3,increase
Canada,MQR-TVX,Extension,0.28,CR-17-524,865054,40.28,41.95,>10 - 100,Croinor,278,3/27/2017,Monarques Gold Corporation,No,Prefeas/Scoping,Surface,0.29,FALSE,3,increase
Australia,IRC-ASX,Extension,0.09,TRC1687,798018,17.1,17.4,>10 - 100,Binduli North,318,1/18/2017,Intermin Resources Limited,Yes,Preproduction,Surface,0.09,FALSE,1,increase
USA,OOO-TVX,Extension,0.21,16 OKC-353,799576,27.91,28.72,>10 - 100,Kilgore,282,1/19/2017,Otis Gold Corporation,Yes,Reserves Development,Surface,0.22,FALSE,2,increase
Canada,SOI-TVX,Exploration,0.31,CH-17-95,851713,35.31,36.24,>10 - 100,Cheechoo,284,3/6/2017,Sirios Resources Inc.,Yes,Target Outline,Surface,0.32,FALSE,2,increase
USA,ZNC-ASX,Exploration,0.08,ZM_CS_1.13.2017,793128,13.7,14.04,>10 - 100,Burro Creek,288,1/13/2017,Zenith Minerals Limited,No,Reserves Development,Surface,0.08,FALSE,2,increase
USA,LGD-TSX,Exploration,0.45,PGS170,807686,66.81,68.41,>10 - 100,Goldstrike,290,2/1/2017,Pilot Gold Inc.,No,Target Outline,Surface,0.46,FALSE,2,increase
Australia,IRC-ASX,Exploration,0.08,PFRC16121,807225,15.76,15.97,>10 - 100,Binduli North,324,2/1/2017,Intermin Resources Limited,Yes,Preproduction,Surface,0.08,FALSE,0,same
Burkina Faso,WAF-ASX,Extension,0.18,TAN17-DD102,868285,88.93,90.82,>10 - 100,Sanbrado,294,3/30/2017,West African Resources Limited,Yes,Feasibility Complete,Underground,0.19,FALSE,2,increase
Finland,RUP-TVX,Exploration,0.82,116051,798071,81.11,82.82,>10 - 100,Pahtavaara,296,1/18/2017,Rupert Resources Limited,No,Operating,Underground,0.84,FALSE,2,increase
Canada,MD-TVX,Extension,0.82,ME_CS1_1-18-2017,797876,46.31,47.28,>10 - 100,Willbob,296,1/18/2017,Midland Exploration Inc.,No,Target Outline,Surface,0.84,FALSE,2,increase
Canada,GMX-TSX,Definition,0.43,RJK17-04,811863,21.19,21.62,>10 - 100,Maude Lake,298,2/7/2017,Globex Mining Enterprises Inc.,Yes,Reserves Development,Surface,0.44,FALSE,2,increase
Australia,GBZ-ASX,Infill,0.01,GLD0001,849194,9.39,9.42,<10,Mt Coolon,340,3/1/2017,GBM Resources Limited,No,Prefeas/Scoping,Surface,0.01,FALSE,0,same
Canada,MTO-TVX,Extension,0.45,14-170,793100,19.84,20.13,>10 - 100,Bachelor Lake,309,1/12/2017,Metanor Resources Inc.,Yes,Operating,Underground,0.46,FALSE,1,increase
Tanzania,SHG-AIMLSE,Exploration,0.11,SGR090,853284,64.83,65.76,>10 - 100,Lupa,311,3/8/2017,Shanta Gold Limited,Yes,Exploration,Surface,0.11,FALSE,1,increase
Honduras,IMII-US,Exploration,0.5,CMCS-12,789167,25.51,25.87,>10 - 100,Clavo Rico,315,1/9/2017,"Inception Mining, Inc.",Yes,Operating,In Pit,0.51,FALSE,1,increase
Australia,MXR-ASX,Extension,0,MXLWRC003,849537,5.63,5.65,<10,Spargoville,341,3/1/2017,Maximus Resources Limited,No,Reserves Development,Surface,0,FALSE,0,same
Australia,KIN-ASX,Extension,0.16,KY17RC010,813013,18.82,19.44,>10 - 100,Leonora,349,2/9/2017,Kin Mining NL,Yes,Feasibility Started,Surface,0.16,FALSE,0,same
Canada,IVS-TVX,Extension,0.15,PD-17-13,866977,15,15.12,>10 - 100,Pardo,331,3/28/2017,Inventus Mining Corp.,No,Target Outline,Surface,0.15,FALSE,0,same
Canada,MQR-TVX,Exploration,0.34,CR-16-512,799292,44.3,44.51,>10 - 100,Croinor,335,1/19/2017,Monarques Gold Corporation,Yes,Prefeas/Scoping,Surface,0.34,FALSE,0,same
USA,KOR-TSX,Extension,0.63,NB-17-332,858730,58.37,58.62,>10 - 100,North Bullfrog,336,3/14/2017,Corvus Gold Inc.,Yes,Prefeas/Scoping,Surface,0.63,FALSE,0,same
Kyrgyzstan,WCN-ASX,Extension,0.01,ERC16-33,853015,11.42,11.46,>10 - 100,Aucu,338,3/7/2017,White Cliff Minerals Limited,No,Reserves Development,Surface,0.01,FALSE,0,same
Guyana,AQI-ASX,Exploration,0.14,XETR007,851595,12.21,12.34,>10 - 100,Arakaka,337,3/7/2017,Alicanto Minerals Limited,Yes,Target Outline,Surface,0.14,FALSE,0,same
Canada,AZX-TVX,Extension,0.04,OAX-17-084,850247,17.94,17.94,>10 - 100,Orenada,362,3/2/2017,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,In Pit,0.04,FALSE,0,same
Canada,ER-TSX,Infill,0.38,ER16-608,772736,66.7,66.64,>10 - 100,Clearwater,363,1/4/2017,Eastmain Resources Inc.,No,Prefeas/Scoping,In Pit,0.38,FALSE,0,same
Brazil,TSG-TVX,Extension,0.2,CSH-16-152,810580,28.15,27.98,>10 - 100,Castelo de Sonhos,368,2/3/2017,"TriStar Gold, Inc.",No,Reserves Development,Surface,0.2,FALSE,0,same
Canada,RPX-TVX,Extension,0.1,U1650L5,799128,10.77,20.64,>10 - 100,Wawa,371,1/19/2017,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.1,FALSE,0,same
Finland,RUP-TVX,Extension,0.98,116231,849690,99.15,98.3,>10 - 100,Pahtavaara,380,3/1/2017,Rupert Resources Limited,Yes,Operating,In Pit,0.98,FALSE,0,same
Canada,ER-TSX,Infill,0.36,ER17-695,868374,62.93,62.33,>10 - 100,Clearwater,382,3/29/2017,Eastmain Resources Inc.,No,Prefeas/Scoping,Surface,0.36,FALSE,0,same
Canada,MOZ-TSX,Extension,0.76,MA-17-165,854873,89.4,89.76,>10 - 100,Valentine Lake,384,3/13/2017,Marathon Gold Corporation,Yes,Reserves Development,Surface,0.75,FALSE,0,same
Mali,KMT-TVX,Exploration,0.31,Km2016rc06,865221,20.79,20.46,>10 - 100,Moussala,394,3/27/2017,Komet Resources Inc.,Yes,Target Outline,Surface,0.31,FALSE,-1,decrease
Canada,MOZ-TSX,Infill,0.84,MA-17-160,825106,99.35,97.75,>10 - 100,Valentine Lake,395,2/13/2017,Marathon Gold Corporation,No,Reserves Development,Surface,0.83,FALSE,-1,decrease
Mali,OKU-ASX,Extension,0.15,RCDK016-059,843917,37.01,36.41,>10 - 100,Dandoko,396,2/20/2017,Oklo Resources Limited,Yes,Target Outline,Surface,0.15,FALSE,-1,decrease
USA,TMI-TSX,Extension,0.21,E-16-008,850201,52.04,51.87,>10 - 100,Gold Springs,399,3/2/2017,TriMetals Mining Inc.,Yes,Prefeas/Scoping,Surface,0.21,FALSE,-1,decrease
Canada,ER-TSX,Infill,0.36,ER17-674,851646,62.81,61.66,>10 - 100,Clearwater,400,3/6/2017,Eastmain Resources Inc.,No,Prefeas/Scoping,Surface,0.35,FALSE,-1,decrease
Australia,GOR-ASX,Extension,0.43,16SYRC0091,844445,374.72,373.14,>100,South Yamarna,366,2/21/2017,Gold Road Resources Limited,No,Target Outline,Surface,0.43,FALSE,0,same
Australia,GCY-ASX,Extension,0.39,DGRC297,854937,146,146.16,>100,Dalgaranga,375,3/14/2017,Gascoyne Resources Limited,Yes,Feasibility Complete,Surface,0.39,FALSE,0,same
Australia,CMY-ASX,Extension,0.01,42857,835394,2.74,2.71,<10,Mayfield,377,2/15/2017,Capital Mining Limited,No,Reserves Development,Surface,0.01,FALSE,0,same
Australia,AMI-ASX,Extension,0.17,HRUD409,844382,73.97,73.49,>10 - 100,Hera,390,2/21/2017,Aurelia Metals Limited,Yes,Expansion,Underground,0.17,FALSE,-1,decrease
Canada,MTO-TVX,Extension,0.49,E16-120,847292,21.63,21.2,>10 - 100,Bachelor Lake,408,2/23/2017,Metanor Resources Inc.,Yes,Operating,Underground,0.48,FALSE,-1,decrease
